id,text
265196608247955458,"@xXjungaXx it's six more years at this point bro, that doesnt sound too bad, right?"
265195329496965121,"@xXjungaXx inshallah man, im for that life"
265193971637166080,"@xXjungaXx biology, im on that dentist movement ;)"
265190564406886401,"@xXjungaXx its cool bro a lotta fun but i just wanna gtfo of college already too, shits pretty stressful"
265186974447583234,"@xXjungaXx same old just chilling, hows senior year?"
265181661694656512,@xXjungaXx whats good killa
264496316061741056,@MelloChamp hahahaha #birds thats who
264495520125423617,car battery died again #traplife
264490323630231552,"@Kid_Wavyy tomorrow though bro, its going down"
264484779951521792,dudes think its a fucking charity out here #birds
264454080791973888,"have the love of my life break my heart or get hit really hard in the nuts? easy, break my heart away #nothinghurtsmorethanahittotheballs"
264242873648676864,"""i just got blue balled fam, that shit sucks"" a kid from the bridge yall know him"
264208683997732864,"Don't stress it bro, light weights live longer"
263522873908527104,"@Kid_Wavyy fucking clown, youre not about that bread"
263500043183611905,"you know what our problem is, we think there isn't enough resources to last #wehaveplenty"
263482617851170817,"good, good."
263423999848103937,RT @Kid_Wavyy: WOULD NEVER fuck wit meth like that tho wayy to harmful of a drug towards people
263423236203765760,"Roam in your own zone or get kidnapped and clapped in your dome. We got it sewn, The Firm art of war is unknown"
263422213007491072,@Kid_Wavyy i guess you've yet to grow a pair
263421502647582720,@therealAbdul_ i knew you could relate
263420714449793024,"Если б знала ты сердцем упорным, Как умеет любить хулиган"
263419204601012224,@Kid_Wavyy lol i finally grew a beard idk why you're coming at my nuts #scruffseason
263410134464745472,where did this beard come from?
262618553251946497,No classes till Wednesday and y'all thought you had it good #mwfboy
261942075694653440,"in a battle between real vs. fake, real takes the dub"
261882781762719744,@Kid_Wavyy stay up young
261579379770003457,"teachings of equality started in the 7th century, it took up until the 19th century for slavery to be abolished #humanraceproblems"
261573403532746752,@therealAbdul_ whats 908??
261514206841552896,@CopDaWholeThang yoo bird call me
261504816713441280,The day I actually decide to devote 10 minutes to fixing my hair the wind blows it all to hell #timeiwillnevergetback
261172620857327616,bad food #collegeproblems
261128313874038785,RT @JukeMeng: Bouta go thru with this no shave November
260832329398906881,RT @Kid_Wavyy: @Basiklee @J_tsar liam shut ur broke asss up hahahha. My nigga Jizz knows what time it is #rackseason
260832147961696256,"@Basiklee of course it's not lee, but if you live life with money the same way happy people do without money then wtf is the problem?"
260810595933233153,"if you have money and you're not happy, than you must be living a pretty pathetic life"
260805190846935042,my car battery died #chargeit
260768863707348993,RT @MonTanA_BaBy: @Basiklee @kid_wavyy lmao stephens L's sound like Pop rocks
260477452273451008,i won't run i'll just gun you all out #thugliving
260444322955149312,RT @MonTanA_BaBy: Keep it trill no matta wea u are
260443609235587073,pack so loud i can't hear it
260409784023539713,RT @yaboyfitz: i hate when the class that you think is going to be super easy wants you to do all this work. like I DIDNT SIGN UP FOR TH ...
260408778892120064,"Foreign to racism, never been a part of it"
260408020385796096,"RT @PurityOfDeen: The world is such that a persons worst enemy today, could be their best friend tomorrow.."
260404115933392896,Life's a lot easier when you don't complain
260402769175932928,karma will hit you after I do
260237390612926464,cheeky bastards
260216210879287297,"the opportunity was there, in my experience it's best to take that opportunity if it's there"
259721954695725056,"""tooken 2, this time the russians came after him and he still fucked them all up, thats liam neeson for you"""
259360174559592449,@Jamie_J19 lmaoo you wish
258691540233355265,wish for your brother what you wish for yourself
258426269929177088,sour face
258236173116395521,waking up before my alarm is my greatest accomplishment of the day
257882218087723008,Why is it that people need to be convinced to part take in activities that they already wanna do #getittogetheryoufuckers
257681022001479681,RT @VeryFunnyPosts: In a recent survey 9 out of 10 bros actually chose Ho's over each other.
256787535966126080,"My English teacher is an angel, I'm in love"
256780531407147009,"RT @MeekMilI: Niggas be wanting a girl who plays video games, watch sports, have tattoos &amp; wears Jordans. Sounds like you want a boy ..."
255660049320538112,"went to my mwf class, apparently it's a tuesday today #whoknew"
253986663372566529,wavy #5dayweekend
252652042223484928,i got 99 problems and they're all due monday
252651745287737344,"but what's it all worth, can't take it when you under this Earth"
251163481234108419,"RT @RaymondTheChamp: Romney said that Cambridge schools are in the bottom 10% of Massachusetts not sure on what basis, but it certainly  ..."
250990212149297153,I'd rather people not hold the door for me when I'm 30 feet away cuz then I feel bad when I take my sweet time getting to it #thankstho
250516886025031680,"i can't sleep, although its crazy how fast time passes by when you're struggling to fall asleep"
249816330264535041,smores and bonfires #ilovehippies
248679545736142848,#teamimtryingtogetsomesleepbuticantfallasleep
248668273648992257,"@sotirop_evi you eat pizza in bed? i see, greek girls like their bed all greasy"
248659129504256001,@sotirop_evi share with me
248348109392986112,RT @MikeRaww01: #TweeLikeAGirl I love my hair http://t.co/elpfi8Ai
248318457966391296,"through tranquil speech, we give 'em something to remember"
248297381928505344,thank god for women and sandwiches
248274373901959168,3 months without ya I was doing ok but now you're back and now i'm feeling some way #procrastinationhopoffmydick #oldhabits
247601402396938240,Find your place and your purpose and make a plan for the future. Occasionally be spontaneous #livelife
247566519398174720,"i thought drugs shermed these kids out, turns out they're just naturally cooked"
244582117021995010,RT @MonTanA_BaBy: I'm boutta get on my Montana Spielberg shit.. make some real nigga movies
243771951867367424,"New phone, same number. Hit me with a text"
243585438697279488,@DrJohnnyBlaze 8572475112 hit me cuh my phones dead till like tomorrow night tho
243583819515588608,RT @yaboyfitz: In Game of Thrones how the fuck does the raven no where to fly
243583402287177728,@BigZoKY those birds stay chirping my guy
243582402935533568,@BettZamparelli preeaaaaachhh
243217540694814721,college is what's pop #dirty
242317583439769600,RT @JukeMeng: Tryna eat like my aki when he break fast
242112992311906306,"Buzz kill, quit nagging I'm on my hakuna mattata wave"
242103953670672384,"Idk why it's hard for many of you to accept that 9/11 was an inside job, I mean I guess fuck the facts y'all are some real #patriots #gethip"
241733928036225024,The egg doesn't teach the chicken? The hell it doesn't I'm throwing knowledge at these old fools #andyou'reabird
241518254697357312,I'm on my Charlie sheen #winning game.
240557044841738240,shout out to my youngin sir henry for shitting in the pool #easyshift
239955092281888768,daaam cuuuh walter forced it this episode #breakingbad
239816909154025473,"RT @EasyBuckets5: Yeah ill study a broad, or two, three."
238823299885445120,RT @BigBlackDave: The only entertainment at the RMV is waiting for the kids taking the permit test to finish. Their faces tell it all.
238517852049641472,can i live?
238175290600345600,I am the best beer pong player in Cambridge. I am the #truth
237330058719674368,Up close and personal with deebo that shit was supersized http://t.co/RDrwRLhz
237037900779376641,"if i actually liked chris brown's songs, don't wake me up would really be my life anthem #sleepingismyhobby"
236345246567526400,The value of human life ain't shit nowadays that's #tragic
236344506834882560,"15 billion was spent on the olympics, imagine if that money was used to feed those in need all over the world. I'm saying #endworldhunger rt"
236319439371522049,i kind of hate people when i'm at work or on the road #canyoublameaguy
235987499430846464,RT @REALtokyoKID: O that's your dream girl ? Nigga that's my old bitch...
235612544717451265,"Ending the sentence with ""bitch"" like a baawss"
235612277175365633,"if you're not relevant, keep your opinion to yourself #kindrequest"
234825896345886720,"""the last thing she said to me was you should meet my parents, after that i never saw her again, I liked her tho, but i wasn't for all that"""
